file-timestamp,2023-07-08T19:28:11
station-id,33066
station-name,Granta at Linton
data-type-id,spi
data-type-name,Standardised Precipitation Index
reference-period,1961-2010
distribution,Gamma
month,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
2018-08,0.75,-1.227,-0.246,0.175,-0.503,-0.023,-0.483
2018-09,-0.639,-0.692,-1.044,-0.628,-0.799,-0.132,-0.591
2018-10,0.143,0.015,-1.167,-0.544,-0.393,0.086,-0.356
2018-11,-0.277,-0.538,-1.265,-0.588,-0.282,-0.125,-0.533
2018-12,0.211,-0.168,-0.598,-0.891,-0.629,-0.267,-0.316
2019-01,-1.235,-0.788,-0.483,-1.437,-0.86,-0.721,-0.421
2019-02,-0.457,-0.778,-0.959,-1.549,-0.925,-0.983,-0.483
2019-03,0.286,-0.93,-0.659,-0.903,-1.12,-0.971,-0.399
2019-04,-1.903,-1.275,-1.34,-0.929,-1.682,-1.001,-0.412
2019-05,-0.18,-0.858,-1.334,-1.334,-1.66,-0.85,-0.579
2019-06,0.648,-0.585,-1.339,-0.934,-1.067,-1.037,-0.67
2019-07,-0.608,-0.144,-1.026,-1.305,-0.893,-1.114,-1.006
2019-08,-0.694,-0.377,-1.03,-1.544,-1.467,-1.268,-1.367
2019-09,0.241,-0.733,-1.021,-1.562,-1.28,-1.462,-1.376
2019-10,0.535,-0.011,-0.175,-0.718,-1.099,-1.399,-0.943
2019-11,0.171,0.328,-0.05,-0.494,-0.959,-1.406,-0.797
2019-12,1.127,0.849,0.117,-0.21,-0.647,-0.844,-0.829
2020-01,0.02,0.602,0.286,0.118,-0.326,-0.568,-0.762
2020-02,1.266,1.14,0.852,0.505,0.071,-0.531,-0.547
2020-03,-0.723,0.286,0.702,0.176,-0.112,-0.488,-0.788
2020-04,-0.408,0.028,0.415,0.219,0.08,-0.622,-1.006
2020-05,-3.303,-1.95,-0.268,-0.017,-0.214,-0.864,-1.281
2020-06,-0.008,-1.707,-1.155,-0.125,-0.444,-0.98,-1.12
2020-07,0.266,-1.085,-0.947,-0.301,-0.252,-0.659,-0.845
2020-08,1.127,0.651,-0.648,0.177,0.264,-0.283,-0.798
2020-09,-0.613,0.354,-0.743,-0.589,0.021,-0.489,-0.813
2020-10,1.388,0.996,0.295,0.234,0.456,0.182,-0.379
2020-11,-0.774,0.229,0.511,-0.331,0.214,0.082,-0.471
2020-12,1.669,1.452,1.157,0.385,0.451,0.345,-0.135
2021-01,1.104,1.078,1.352,0.756,0.683,0.627,0.217
2021-02,-0.312,1.356,0.917,1.084,0.325,0.726,0.219
2021-03,-0.157,0.341,1.183,1.065,0.402,0.688,0.158
2021-04,-3.644,-1.873,-0.027,0.674,0.16,0.32,0.121
2021-05,1.155,-0.266,0.811,0.631,0.768,0.538,0.359
2021-06,0.424,0.034,0.195,1.013,0.921,0.388,0.326
2021-07,0.373,0.976,-0.208,0.525,0.93,0.429,0.456
2021-08,-0.593,-0.045,-0.335,0.598,0.491,0.064,0.484
2021-09,0.069,-0.312,-0.291,-0.145,0.708,0.153,0.465
2021-10,0.534,-0.069,0.445,-0.265,0.291,0.329,0.45
2021-11,-1.703,-0.413,-0.427,-0.571,0.126,0.358,0.183
2021-12,0.531,-0.243,-0.414,-0.398,-0.299,0.508,0.072
2022-01,-2.124,-1.595,-0.963,-0.342,-0.937,0.205,-0.137
2022-02,1.204,0.08,-0.354,-0.388,-0.534,0.137,-0.148
2022-03,-0.374,-0.516,-0.507,-0.588,-0.561,0.235,-0.112
2022-04,-1.375,-0.287,-1.338,-0.994,-0.419,-0.435,-0.196
2022-05,-0.366,-1.223,-0.874,-0.943,-0.808,-0.335,-0.014
2022-06,-0.867,-1.891,-2.038,-1.368,-1.219,-1.029,-0.164
2022-07,-3.33,-2.418,-2.133,-2.612,-1.769,-1.589,-0.474
2022-08,-0.384,-2.086,-2.694,-2.276,-1.877,-1.617,-0.869
2022-09,-0.485,-1.952,-2.81,-2.912,-2.25,-1.74,-0.868
2022-10,0.393,-0.341,-1.595,-1.647,-2.335,-1.201,-1.174
2022-11,1.235,0.474,-0.763,-1.308,-1.332,-1.175,-0.746
2022-12,0.123,0.874,-0.441,-1.236,-1.519,-1.328,-1.141
2023-01,-0.048,0.736,0.095,-0.945,-1.04,-1.35,-1.239
2023-02,-2.516,-0.798,-0.082,-1.155,-1.644,-1.487,-1.351
2023-03,1.909,0.496,0.865,-0.204,-0.898,-1.033,-0.933
2023-04,0.509,0.844,0.967,0.386,-0.5,-1.157,-0.622
2023-05,0.027,1.181,0.356,0.516,-0.369,-0.802,-0.864
2023-06,-1.043,-0.542,-0.14,0.456,-0.434,-1.226,-1.225
