file-timestamp,2023-07-08T19:28:31
station-id,33053
station-name,Granta at Stapleford
data-type-id,ssi
data-type-name,Standardised Streamflow Index
reference-period,1961-2010
distribution,Tweedie
month,ssi-1,ssi-3,ssi-6,ssi-9,ssi-12,ssi-18,ssi-24
2018-08,-0.135,-0.076,0.533,0.349,0.197,-0.216,-0.543
2018-09,-0.364,-0.289,0.38,0.341,0.194,-0.13,-0.551
2018-10,-0.478,-0.455,-0.195,0.234,0.183,-0.034,-0.59
2018-11,-0.845,-0.746,-0.559,0.141,0.162,-0.031,-0.616
2018-12,-1.089,-0.944,-0.916,-0.265,-0.078,-0.134,-0.702
2019-01,-1.378,-1.339,-1.162,-0.918,-0.374,-0.267,-0.692
2019-02,-1.218,-1.459,-1.297,-1.184,-0.547,-0.42,-0.726
2019-03,-1.551,-1.542,-1.452,-1.381,-0.847,-0.521,-0.766
2019-04,-1.532,-1.595,-1.615,-1.48,-1.288,-0.621,-0.8
2019-05,-1.567,-1.646,-1.711,-1.549,-1.444,-0.682,-0.736
2019-06,-1.17,-1.536,-1.627,-1.567,-1.512,-0.794,-0.738
2019-07,-1.095,-1.398,-1.598,-1.635,-1.52,-0.925,-0.748
2019-08,-1.068,-1.222,-1.661,-1.702,-1.557,-0.973,-0.793
2019-09,-1.282,-1.249,-1.579,-1.703,-1.585,-1.147,-0.812
2019-10,-0.894,-1.255,-1.567,-1.775,-1.672,-1.423,-0.873
2019-11,-1.084,-1.233,-1.586,-1.863,-1.839,-1.606,-0.901
2019-12,0.188,-0.393,-0.726,-1.346,-1.779,-1.615,-1.041
2020-01,-0.178,-0.296,-0.496,-0.943,-1.502,-1.506,-1.129
2020-02,0.26,0.023,-0.248,-0.461,-1.07,-1.326,-1.037
2020-03,-0.105,-0.038,-0.201,-0.357,-0.77,-1.248,-1.119
2020-04,-0.642,-0.112,-0.291,-0.408,-0.677,-1.297,-1.309
2020-05,-0.837,-0.495,-0.301,-0.423,-0.584,-1.328,-1.293
2020-06,-0.785,-0.82,-0.347,-0.423,-0.541,-1.317,-1.32
2020-07,-0.664,-0.851,-0.368,-0.419,-0.509,-1.217,-1.319
2020-08,-0.418,-0.698,-0.685,-0.402,-0.494,-1.085,-1.34
2020-09,-0.47,-0.587,-0.852,-0.455,-0.474,-0.936,-1.346
2020-10,0.196,-0.184,-0.697,-0.471,-0.455,-0.759,-1.368
2020-11,0.018,-0.046,-0.38,-0.663,-0.419,-0.657,-1.335
2020-12,2.328,1.123,0.812,0.206,-0.032,-0.235,-1.007
2021-01,1.404,1.432,1.107,0.745,0.402,0.07,-0.552
2021-02,1.054,1.599,1.187,0.982,0.597,0.224,-0.252
2021-03,0.433,1.104,1.132,0.991,0.667,0.263,-0.117
2021-04,-0.045,0.62,1.055,0.918,0.683,0.257,-0.065
2021-05,0.038,0.162,1.119,0.884,0.74,0.287,0.049
2021-06,-0.027,-0.066,0.755,0.869,0.759,0.302,0.079
2021-07,1.534,0.379,0.543,0.935,0.827,0.428,0.145
2021-08,0.387,0.577,0.226,1.027,0.827,0.439,0.151
2021-09,0.643,0.875,0.225,0.753,0.855,0.505,0.181
2021-10,0.867,0.698,0.485,0.542,0.953,0.652,0.247
2021-11,-0.287,0.319,0.424,0.197,0.963,0.689,0.277
2021-12,0.981,0.556,0.666,0.335,0.742,0.776,0.35
2022-01,-0.046,0.208,0.361,0.291,0.387,0.718,0.398
2022-02,0.736,0.517,0.463,0.486,0.316,0.767,0.444
2022-03,0.977,0.562,0.559,0.607,0.429,0.824,0.532
2022-04,-0.298,0.604,0.362,0.428,0.383,0.77,0.519
2022-05,-0.476,0.261,0.356,0.352,0.368,0.745,0.563
2022-06,-0.631,-0.502,0.207,0.287,0.345,0.499,0.565
2022-07,-0.753,-0.642,0.26,0.181,0.259,0.289,0.562
2022-08,-0.586,-0.709,-0.073,0.186,0.214,0.128,0.538
2022-09,-0.545,-0.709,-0.649,0.047,0.178,0.094,0.538
2022-10,-0.56,-0.706,-0.833,0.017,0.061,0.123,0.524
2022-11,-0.127,-0.403,-0.676,-0.302,0.053,0.123,0.524
2022-12,0.091,-0.157,-0.391,-0.667,-0.18,0.088,0.269
2023-01,0.424,0.145,-0.042,-0.355,-0.058,0.068,0.137
2023-02,-0.8,-0.124,-0.219,-0.373,-0.355,-0.064,-0.106
2023-03,0.836,0.174,0.027,-0.096,-0.325,0.007,-0.071
2023-04,0.949,0.305,0.161,0.048,-0.145,0.009,-0.007
2023-05,0.744,0.874,0.269,0.143,0.01,0.054,0.095
