file-timestamp,2023-07-08T19:28:07
station-id,33053
station-name,Granta at Stapleford
data-type-id,spi
data-type-name,Standardised Precipitation Index
reference-period,1961-2010
distribution,Gamma
month,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1891-01,-0.505,NA,NA,NA,NA,NA,NA
1891-02,-4.868,NA,NA,NA,NA,NA,NA
1891-03,0.166,-1.422,NA,NA,NA,NA,NA
1891-04,-0.398,-1.509,NA,NA,NA,NA,NA
1891-05,1.143,0.475,NA,NA,NA,NA,NA
1891-06,-0.232,0.214,-0.888,NA,NA,NA,NA
1891-07,2.043,1.51,0.557,NA,NA,NA,NA
1891-08,1.395,1.594,1.607,NA,NA,NA,NA
1891-09,-0.564,1.521,1.27,0.564,NA,NA,NA
1891-10,1.484,1.206,1.798,1.263,NA,NA,NA
1891-11,-0.113,0.571,1.409,1.419,NA,NA,NA
1891-12,1.031,1.472,1.899,1.725,1.269,NA,NA
1892-01,-1.361,-0.128,0.947,1.525,1.012,NA,NA
1892-02,0.758,0.348,0.582,1.383,1.385,NA,NA
1892-03,-0.942,-0.891,0.654,1.307,1.183,NA,NA
1892-04,-0.159,-0.353,-0.357,0.676,1.21,NA,NA
1892-05,-0.398,-0.909,-0.49,0.026,0.796,NA,NA
1892-06,1.112,0.366,-0.399,0.687,1.241,0.772,NA
1892-07,1.322,1.116,0.726,0.412,1.009,1.045,NA
1892-08,0.61,1.468,0.657,0.732,0.791,1.352,NA
1892-09,0.775,1.331,1.204,0.705,1.286,1.5,NA
1892-10,1.429,1.325,1.671,1.469,1.273,1.821,NA
1892-11,-0.591,0.983,1.624,1.06,1.171,1.577,NA
1892-12,-0.576,0.525,1.175,1.143,0.797,1.683,1.245
1893-01,-0.162,-0.952,0.699,1.104,0.9,1.168,1.158
1893-02,1.346,0.222,0.867,1.529,1.003,1.074,1.449
1893-03,-2.04,-0.16,0.235,0.896,0.877,1.046,1.257
1893-04,-2.37,-1.145,-1.42,0.193,0.626,0.362,1.152
1893-05,-0.719,-2.557,-1.499,-0.215,0.55,0.23,0.879
1893-06,-0.59,-2.237,-1.986,-0.827,0.063,-0.153,0.894
1893-07,1.882,0.306,-0.514,-1.045,0.241,0.471,0.836
1893-08,0.841,1.031,-0.533,-0.448,0.319,0.525,0.728
1893-09,-1.042,0.889,-0.533,-0.676,-0.251,0.436,0.694
1893-10,0.891,0.394,0.417,-0.085,-0.581,0.66,0.468
1893-11,0.49,0.207,0.759,-0.278,-0.261,0.843,0.569
1893-12,-0.881,0.41,0.799,-0.19,-0.322,0.491,0.28
1894-01,-0.246,-0.419,0.05,0.128,-0.299,0.17,0.373
1894-02,-0.112,-0.792,-0.336,0.304,-0.638,0.015,0.245
1894-03,-0.859,-0.857,-0.187,0.33,-0.494,-0.313,0.246
1894-04,-0.057,-0.828,-0.842,-0.311,-0.176,-0.927,0.268
1894-05,0.504,-0.23,-0.861,-0.486,0.107,-0.633,0.412
1894-06,0.116,0.098,-0.64,-0.177,0.278,-0.536,0.188
1894-07,1.145,0.756,0.107,-0.245,0.045,-0.213,0.148
1894-08,0.436,0.687,0.318,-0.281,-0.119,-0.371,0.102
1894-09,0.052,0.665,0.501,-0.011,0.155,-0.168,-0.082
1894-10,0.064,0.087,0.444,0.052,-0.215,0.079,-0.513
1894-11,1.416,0.583,0.808,0.55,0.143,0.521,-0.098
1894-12,-0.422,0.543,0.733,0.628,0.259,0.624,-0.066
1895-01,0.355,0.767,0.456,0.707,0.366,0.253,0.026
1895-02,-2.404,-0.872,-0.031,0.321,0.117,-0.151,-0.339
1895-03,0.064,-0.705,-0.014,0.323,0.264,0.078,-0.16
1895-04,-0.552,-1.509,-0.215,-0.145,0.176,-0.31,-0.032
1895-05,-0.547,-0.735,-1.324,-0.463,-0.061,-0.522,-0.009
1895-06,-0.797,-1.516,-1.959,-0.801,-0.293,-0.576,-0.056
1895-07,1.842,0.255,-0.761,-0.107,-0.061,-0.048,-0.064
1895-08,1.728,1.522,0.804,0.167,0.426,0.442,0.178
1895-09,-1.25,1.438,0.299,-0.146,0.134,0.318,0.167
1895-10,0.208,0.48,0.46,-0.157,0.19,0.347,-0.031
1895-11,0.764,-0.173,0.858,0.387,-0.065,0.421,0.021
1895-12,-0.313,0.235,1.08,0.306,-0.027,0.394,0.112
1896-01,-1.235,-0.345,0.165,0.199,-0.33,-0.005,0.008
1896-02,-1.339,-1.475,-1.013,0.16,-0.235,-0.253,-0.099
1896-03,1.4,-0.283,-0.042,0.77,0.117,0.048,0.21
1896-04,-0.886,-0.207,-0.431,0.018,0.072,-0.096,0.126
1896-05,-2.111,-0.483,-1.529,-1.197,-0.107,-0.771,-0.157
1896-06,0.359,-1.366,-1.479,-0.764,0.169,-0.633,-0.136
1896-07,-1.068,-1.311,-1.322,-1.279,-0.539,-0.814,-0.469
1896-08,0.016,-0.372,-0.784,-1.76,-1.343,-0.588,-0.606
1896-09,1.631,0.81,-0.21,-0.435,-0.249,-0.047,-0.095
1896-10,0.639,1.161,0.337,0.179,-0.061,0.199,0.063
1896-11,-1.465,0.835,0.386,0.05,-0.657,0.088,-0.47
1896-12,0.747,0.082,0.542,-0.155,-0.339,0.417,-0.256
1897-01,0.152,-0.34,0.805,0.09,-0.035,0.027,-0.247
1897-02,0.883,0.774,1.04,0.669,0.336,-0.33,0.04
1897-03,0.877,0.9,0.506,0.788,0.177,0.083,0.156
1897-04,0.007,0.83,0.227,0.99,0.339,0.049,0.232
1897-05,-0.387,0.088,0.534,0.876,0.531,-0.223,0.257
1897-06,0.322,-0.259,0.405,0.241,0.546,-0.103,0.453
1897-07,-2.2,-1.055,-0.309,-0.52,0.417,-0.186,-0.119
1897-08,0.867,-0.101,-0.128,0.311,0.692,0.163,-0.403
1897-09,0.778,0.258,-0.049,0.415,0.291,0.079,0.01
1897-10,-0.98,0.313,-0.385,-0.028,-0.254,0.007,-0.214
1897-11,-1.368,-0.632,-0.626,-0.561,-0.236,0.049,-0.58
1897-12,-0.569,-1.951,-0.988,-1.026,-0.62,-0.115,-0.621
1898-01,-1.1,-1.881,-0.715,-1.211,-0.802,-0.102,-0.529
1898-02,-1.045,-1.479,-1.429,-1.286,-1.154,-0.23,-0.492
1898-03,-0.091,-1.381,-2.177,-1.408,-1.38,-0.837,-0.729
1898-04,-0.181,-0.943,-1.952,-1.046,-1.393,-1.174,-0.649
1898-05,0.843,0.236,-0.881,-1.106,-0.956,-0.624,-0.282
1898-06,0.37,0.464,-0.605,-1.487,-1.007,-0.743,-0.325
1898-07,-0.584,0.312,-0.395,-1.443,-0.758,-0.808,-0.262
1898-08,-0.083,-0.248,-0.128,-1.096,-1.194,-0.985,-0.313
1898-09,-2.283,-1.614,-0.803,-1.589,-2.218,-1.536,-1.167
1898-10,0.191,-0.822,-0.514,-0.948,-1.806,-1.379,-1.263
1898-11,-0.259,-0.941,-0.948,-0.742,-1.522,-1.394,-1.091
1898-12,0.237,-0.102,-1.082,-0.69,-1.322,-1.525,-1.221
1899-01,-1.514,-0.846,-1.22,-0.897,-1.235,-1.363,-1.277
1899-02,-1.599,-1.252,-1.57,-1.493,-1.247,-1.852,-1.511
1899-03,-2.253,-3.139,-1.497,-2.031,-1.515,-2.461,-1.831
1899-04,-0.857,-2.941,-2.2,-2.153,-1.621,-2.593,-1.969
1899-05,0.047,-1.358,-2.082,-2.127,-1.807,-2.148,-1.912
1899-06,-0.682,-1.174,-3.352,-1.984,-2.291,-2.305,-2.335
1899-07,-2.016,-1.501,-3.293,-2.994,-2.501,-2.236,-2.264
1899-08,-2.433,-2.754,-3.33,-3.983,-3.306,-2.44,-3.03
1899-09,-1.059,-3.335,-3.156,-4.82,-3.369,-2.7,-3.649
1899-10,-1.073,-2.333,-2.796,-3.979,-3.995,-2.73,-3.547
1899-11,-1.336,-1.97,-3.37,-3.662,-4.394,-3.353,-3.54
1899-12,-2.096,-2.781,-4.022,-3.925,-5.0,-4.143,-3.844
1900-01,1.002,-1.128,-2.451,-2.929,-3.847,-3.489,-3.019
1900-02,1.972,0.788,-0.86,-2.128,-2.595,-3.001,-2.363
1900-03,-1.388,1.157,-0.851,-2.152,-2.424,-2.878,-2.464
1900-04,-0.845,0.148,-0.738,-1.966,-2.368,-3.432,-2.583
1900-05,-0.526,-1.548,-0.479,-1.573,-2.407,-3.308,-2.911
1900-06,0.452,-0.64,0.344,-1.144,-2.155,-3.356,-3.183
1900-07,-0.844,-0.561,-0.464,-1.105,-1.919,-2.984,-3.146
1900-08,0.184,-0.126,-1.267,-0.642,-1.53,-2.645,-3.291
1900-09,-1.756,-1.394,-1.539,-0.687,-1.797,-2.731,-3.35
1900-10,0.13,-0.631,-0.939,-0.862,-1.405,-2.341,-3.261
1900-11,-0.348,-0.939,-0.859,-1.559,-1.165,-2.498,-3.279
1900-12,0.296,-0.16,-1.007,-1.24,-0.673,-2.428,-3.348
1901-01,-2.116,-1.036,-1.174,-1.36,-1.242,-2.286,-3.024
1901-02,-1.076,-1.239,-1.56,-1.405,-2.004,-2.115,-2.861
1901-03,0.532,-1.316,-0.843,-1.4,-1.544,-1.792,-2.484
1901-04,0.68,0.155,-0.674,-0.973,-1.122,-1.491,-2.24
1901-05,-0.723,0.134,-0.834,-1.272,-1.098,-1.301,-2.392
1901-06,-0.114,-0.309,-1.346,-0.955,-1.375,-1.082,-2.523
1901-07,-0.602,-1.015,-0.817,-1.333,-1.299,-1.321,-2.302
1901-08,-0.486,-0.82,-0.648,-1.492,-1.647,-1.886,-2.224
1901-09,-0.682,-1.294,-1.222,-1.977,-1.574,-1.877,-2.226
1901-10,0.253,-0.562,-1.151,-1.048,-1.539,-1.533,-1.857
1901-11,-0.972,-0.762,-1.204,-1.012,-1.712,-1.657,-1.81
1901-12,0.511,-0.216,-0.993,-1.056,-1.682,-1.784,-1.466
1902-01,-2.236,-1.27,-1.244,-1.655,-1.502,-1.826,-1.717
1902-02,-0.429,-0.838,-1.188,-1.533,-1.338,-1.997,-2.083
1902-03,-0.792,-2.047,-1.205,-1.641,-1.598,-1.832,-1.986
1902-04,-0.669,-1.426,-1.816,-1.7,-1.934,-2.19,-1.982
1902-05,1.175,0.045,-0.66,-1.037,-1.24,-1.612,-1.638
1902-06,0.245,0.437,-1.007,-0.794,-1.205,-1.695,-1.869
1902-07,-1.176,0.279,-0.693,-1.368,-1.282,-1.463,-1.864
1902-08,0.504,-0.17,-0.217,-0.838,-1.09,-1.168,-1.915
1902-09,-1.064,-0.999,-0.452,-1.52,-1.286,-1.522,-1.891
1902-10,-0.61,-0.673,-0.431,-1.047,-1.644,-1.718,-2.006
1902-11,-0.808,-1.45,-1.226,-1.083,-1.606,-1.788,-2.089
1902-12,-0.998,-1.633,-1.76,-1.224,-2.118,-2.071,-2.371
1903-01,0.136,-1.105,-1.247,-0.938,-1.432,-1.813,-1.835
1903-02,-1.228,-1.065,-1.859,-1.661,-1.494,-1.916,-1.777
1903-03,0.69,-0.153,-1.219,-1.5,-1.112,-1.626,-1.712
1903-04,-0.084,-0.354,-1.052,-1.267,-0.959,-1.883,-1.871
1903-05,0.8,0.602,-0.302,-1.175,-1.045,-1.346,-1.602
1903-06,1.571,1.469,1.183,-0.098,-0.525,-0.936,-1.26
1903-07,2.416,2.58,2.221,1.169,0.408,0.035,-0.602
1903-08,0.869,2.443,2.47,1.821,0.543,0.287,-0.362
1903-09,0.225,1.771,2.256,2.121,0.916,0.421,-0.18
1903-10,1.626,1.317,2.546,2.379,1.822,0.969,0.286
1903-11,0.15,1.084,2.366,2.351,2.034,0.781,0.447
1903-12,-0.667,1.018,1.781,2.206,2.178,0.704,0.287
1904-01,-0.362,-0.626,0.83,2.07,1.854,0.768,0.422
1904-02,1.137,-0.04,0.825,2.136,2.126,0.863,0.593
1904-03,-0.127,0.233,0.8,1.56,1.92,1.078,0.643
1904-04,-0.869,-0.057,-0.537,0.671,1.781,1.208,0.638
1904-05,-0.177,-0.766,-0.712,0.31,1.493,1.227,0.404
1904-06,-0.857,-1.465,-1.09,-0.003,0.886,1.252,0.244
1904-07,1.018,-0.192,-0.301,-0.687,0.44,1.32,0.542
1904-08,-0.267,-0.216,-0.853,-0.92,0.108,1.347,0.412
1904-09,-0.441,-0.085,-1.054,-0.917,-0.108,1.132,0.523
1904-10,-0.686,-0.895,-0.905,-0.931,-1.234,0.935,0.498
1904-11,-0.936,-1.233,-1.122,-1.442,-1.555,0.672,0.473
1904-12,-0.14,-1.278,-0.897,-1.53,-1.453,0.237,0.613
1905-01,-0.812,-1.226,-1.5,-1.417,-1.382,-0.467,0.447
1905-02,-0.313,-0.764,-1.508,-1.424,-1.697,-0.756,0.496
1905-03,0.543,-0.436,-1.175,-0.955,-1.473,-0.713,0.462
1905-04,0.21,0.094,-0.837,-1.265,-1.193,-1.445,0.514
1905-05,-0.633,-0.107,-0.739,-1.383,-1.228,-1.54,0.301
1905-06,0.986,0.33,-0.126,-0.839,-0.708,-1.137,0.128
1905-07,-0.664,-0.046,-0.071,-0.839,-1.109,-1.093,-0.469
1905-08,0.294,0.404,0.153,-0.43,-1.046,-1.232,-0.657
1905-09,0.139,-0.243,-0.024,-0.334,-0.936,-1.194,-0.693
1905-10,-0.488,-0.202,-0.281,-0.286,-0.891,-1.095,-1.344
1905-11,-0.118,-0.417,-0.121,-0.229,-0.678,-1.113,-1.401
1905-12,-1.602,-1.35,-1.054,-0.748,-1.006,-1.253,-1.544
1906-01,1.289,-0.133,-0.306,-0.357,-0.346,-1.118,-1.07
1906-02,0.565,0.247,-0.262,-0.041,-0.157,-0.989,-1.127
1906-03,0.193,1.028,-0.269,-0.371,-0.234,-0.852,-1.061
1906-04,-0.722,-0.21,-0.279,-0.399,-0.411,-0.874,-1.051
1906-05,-0.442,-0.683,-0.424,-0.647,-0.347,-0.739,-1.1
1906-06,1.255,0.257,0.927,-0.155,-0.256,-0.328,-0.726
1906-07,-1.56,0.012,-0.224,-0.328,-0.379,-0.39,-1.085
1906-08,-1.458,-0.386,-0.943,-0.791,-0.856,-0.595,-1.346
1906-09,-0.966,-2.56,-1.489,-0.742,-1.288,-0.917,-1.475
1906-10,0.833,-0.551,-0.517,-0.643,-0.723,-0.644,-1.026
1906-11,1.296,0.593,0.167,-0.239,-0.209,-0.237,-0.575
1906-12,0.102,1.206,-0.423,-0.28,0.154,-0.51,-0.536
1907-01,-0.815,0.435,-0.228,-0.261,-0.37,-0.493,-0.465
1907-02,-0.178,-0.549,0.132,-0.156,-0.507,-0.602,-0.436
1907-03,-0.774,-1.2,0.311,-0.856,-0.675,-0.751,-0.591
1907-04,0.958,0.042,0.286,-0.229,-0.243,-0.427,-0.453
1907-05,0.896,0.648,0.052,0.385,0.114,-0.155,-0.196
1907-06,0.254,1.039,0.108,0.776,-0.272,0.127,-0.424
1907-07,-0.063,0.48,0.361,0.472,-0.024,-0.155,-0.333
1907-08,-0.261,-0.208,0.241,-0.22,0.182,-0.313,-0.481
1907-09,-1.402,-1.196,-0.081,-0.766,0.115,-0.615,-0.754
1907-10,0.252,-0.701,-0.314,-0.34,-0.152,-0.405,-0.56
1907-11,0.343,-0.415,-0.539,-0.164,-0.516,-0.264,-0.476
1907-12,0.931,0.641,-0.294,0.268,-0.242,-0.449,-0.084
1908-01,-1.214,0.123,-0.535,-0.257,-0.273,-0.377,-0.42
1908-02,-0.271,-0.154,-0.507,-0.608,-0.276,-0.187,-0.511
1908-03,0.445,-0.669,0.079,-0.55,-0.039,0.1,-0.465
1908-04,0.976,0.637,0.413,-0.226,-0.024,0.081,-0.204
1908-05,-0.417,0.404,0.1,-0.278,-0.353,-0.354,-0.2
1908-06,-0.361,-0.092,-0.69,-0.051,-0.561,-0.496,-0.637
1908-07,1.146,0.014,0.36,0.277,-0.235,-0.083,-0.234
1908-08,0.073,0.253,0.404,0.174,-0.186,-0.056,-0.039
1908-09,-0.255,0.282,0.077,-0.352,0.046,-0.033,0.083
1908-10,-0.639,-0.597,-0.55,-0.272,-0.254,-0.362,-0.272
1908-11,-1.561,-1.331,-0.828,-0.545,-0.723,-0.819,-0.796
1908-12,-0.34,-1.664,-0.827,-0.802,-1.16,-1.0,-0.883
1909-01,-1.369,-1.947,-1.627,-1.392,-1.05,-1.122,-0.829
1909-02,-2.144,-1.78,-2.189,-1.597,-1.237,-1.313,-0.945
1909-03,1.218,-0.702,-1.584,-1.008,-0.966,-0.782,-0.637
1909-04,0.181,0.054,-1.304,-1.386,-1.189,-0.884,-0.784
1909-05,-0.157,0.483,-0.809,-1.492,-1.062,-0.959,-0.997
1909-06,1.237,0.761,0.119,-0.857,-0.537,-0.818,-0.825
1909-07,1.049,1.162,1.004,-0.26,-0.553,-0.343,-0.605
1909-08,-0.097,1.096,1.172,0.136,-0.676,-0.335,-0.627
1909-09,0.19,0.4,0.745,0.311,-0.581,-0.387,-0.365
1909-10,1.128,0.576,1.079,1.013,0.152,-0.222,-0.079
1909-11,-2.098,0.08,0.715,0.804,0.081,-0.433,-0.416
1909-12,0.984,0.52,0.546,0.796,0.491,-0.147,-0.402
1910-01,-0.446,-0.666,0.094,0.639,0.581,-0.438,-0.266
1910-02,0.851,0.661,0.371,0.899,0.953,-0.319,-0.116
1910-03,-1.057,-0.424,0.102,0.258,0.494,-0.386,-0.281
1910-04,0.684,0.289,-0.343,0.151,0.616,-0.084,-0.336
1910-05,0.63,0.225,0.548,0.356,0.774,0.309,-0.163
1910-06,-0.122,0.461,0.008,0.269,0.368,0.336,-0.154
1910-07,0.455,0.319,0.378,-0.17,0.212,0.57,-0.28
1910-08,-0.175,-0.142,-0.053,0.294,0.187,0.689,-0.361
1910-09,-0.617,-0.475,-0.089,-0.391,-0.054,0.318,-0.432
1910-10,0.458,-0.262,-0.101,-0.028,-0.403,0.373,-0.17
1910-11,0.447,0.021,-0.161,-0.09,0.16,0.504,0.121
1910-12,1.642,1.26,0.556,0.651,0.439,0.589,0.541
1911-01,-0.273,1.018,0.351,0.39,0.428,0.324,0.601
1911-02,-0.703,0.594,0.285,0.107,0.128,0.268,0.651
1911-03,0.191,-0.571,0.614,0.215,0.324,0.283,0.482
1911-04,-0.72,-0.943,0.246,-0.071,0.027,-0.205,0.386
1911-05,-0.769,-0.851,-0.246,-0.226,-0.282,-0.028,0.319
1911-06,0.76,-0.402,-0.904,0.27,-0.019,-0.059,0.196
1911-07,-2.31,-0.844,-1.47,-0.387,-0.453,-0.253,-0.212
1911-08,-1.167,-0.973,-1.562,-1.04,-0.742,-0.616,-0.404
1911-09,-0.362,-2.181,-1.855,-2.153,-0.74,-0.581,-0.533
1911-10,0.308,-0.629,-1.108,-1.525,-0.821,-0.602,-0.78
1911-11,0.69,0.148,-0.545,-0.968,-0.731,-0.602,-0.37
1911-12,1.529,1.218,-0.27,-0.487,-0.798,-0.222,-0.229
1912-01,1.53,1.908,0.706,0.175,-0.193,0.027,0.129
1912-02,-0.163,1.546,0.986,0.351,-0.099,0.042,-0.01
1912-03,0.956,1.298,1.503,0.346,0.089,0.378,0.23
1912-04,-2.661,-0.647,1.127,0.355,-0.082,0.006,-0.069
1912-05,-0.286,-0.586,0.736,0.532,0.016,-0.163,-0.221
1912-06,0.716,-0.695,0.433,0.968,-0.007,-0.417,-0.071
1912-07,0.462,0.382,-0.155,1.143,0.409,-0.244,-0.068
1912-08,2.896,2.41,1.774,2.565,1.812,0.801,0.82
1912-09,0.091,2.234,1.417,2.018,2.079,0.771,0.985
1912-10,0.088,1.597,1.528,1.225,2.036,0.822,0.868
1912-11,-0.124,-0.143,1.562,1.115,1.832,0.943,0.758
1912-12,0.376,-0.033,1.531,1.024,1.554,0.916,0.517
1913-01,0.674,0.313,1.528,1.453,1.158,1.213,0.604
1913-02,-0.885,0.13,-0.124,1.433,1.018,1.325,0.561
1913-03,0.369,0.092,-0.034,1.293,0.855,1.516,0.571
1913-04,0.29,-0.204,0.057,1.264,1.185,1.656,0.706
1913-05,0.311,0.321,0.231,-0.011,1.252,1.464,0.857
1913-06,-0.086,0.023,-0.019,-0.088,1.101,1.134,0.743
1913-07,-0.95,-0.524,-0.686,-0.375,0.838,0.617,0.825
1913-08,-0.486,-0.947,-0.577,-0.553,-0.525,0.52,0.949
1913-09,-0.068,-1.021,-0.787,-0.763,-0.637,0.309,1.042
1913-10,0.69,0.01,-0.382,-0.513,-0.372,0.682,1.11
1913-11,-0.153,0.149,-0.53,-0.348,-0.379,0.731,0.949
1913-12,-1.577,-0.35,-0.93,-0.824,-0.841,0.416,0.494
1914-01,-0.366,-1.229,-0.709,-0.947,-1.01,0.263,0.149
1914-02,-0.07,-1.134,-0.555,-1.054,-0.831,-0.768,0.149
1914-03,1.623,0.723,0.121,-0.438,-0.428,-0.415,0.269
1914-04,-0.986,0.443,-0.598,-0.459,-0.669,-0.635,0.365
1914-05,-0.665,0.075,-0.822,-0.507,-0.856,-0.706,0.326
1914-06,0.157,-1.054,-0.348,-0.478,-0.841,-0.797,0.211
1914-07,-0.097,-0.518,-0.211,-0.955,-0.658,-0.884,0.121
1914-08,-0.442,-0.382,-0.363,-1.15,-0.727,-0.859,-0.899
1914-09,-0.934,-1.129,-1.643,-1.092,-1.053,-1.147,-1.125
1914-10,0.29,-0.613,-0.898,-0.678,-1.272,-1.048,-1.032
1914-11,0.334,-0.258,-0.532,-0.488,-1.11,-1.069,-0.944
1914-12,2.735,1.849,0.7,0.109,0.379,-0.282,-0.293
1915-01,1.146,2.368,1.04,0.618,0.7,0.097,-0.163
1915-02,0.893,2.514,1.397,0.994,0.86,0.338,0.042
1915-03,-0.241,0.909,1.757,0.919,0.393,0.352,-0.037
1915-04,-0.927,-0.335,1.652,0.767,0.403,0.029,-0.182
1915-05,0.235,-0.57,1.613,0.922,0.566,0.1,-0.194
1915-06,-0.127,-0.676,0.095,1.217,0.52,0.288,-0.238
1915-07,1.532,0.711,0.344,1.816,0.897,0.647,0.167
1915-08,0.953,1.081,0.469,2.183,1.33,0.851,0.458
1915-09,-0.466,0.955,0.281,0.724,1.533,0.413,0.405
1915-10,-0.965,-0.293,0.131,-0.074,1.214,0.332,0.046
1915-11,0.277,-0.762,0.157,-0.199,1.203,0.503,0.116
1915-12,1.325,0.213,0.724,0.281,0.637,0.816,0.595
1916-01,-0.712,0.53,0.021,0.324,0.145,0.695,0.504
1916-02,2.172,1.529,0.375,0.893,0.513,1.203,0.822
1916-03,1.8,1.969,1.249,1.429,0.987,1.774,0.839
1916-04,-0.012,2.277,1.76,1.026,1.121,1.89,0.955
1916-05,0.109,0.885,1.698,0.72,1.046,1.721,1.065
1916-06,-0.053,-0.265,1.354,0.913,1.123,1.021,1.111
1916-07,-0.162,-0.287,1.421,1.343,0.712,0.705,1.077
1916-08,0.503,0.01,0.604,1.51,0.598,0.644,1.297
1916-09,-0.586,-0.33,-0.506,0.755,0.612,0.541,1.394
1916-10,0.042,-0.169,-0.399,0.754,0.891,0.623,1.298
1916-11,0.716,-0.083,-0.143,0.299,1.03,0.747,1.359
1916-12,0.534,0.496,0.078,-0.118,0.819,0.953,0.865
1917-01,-0.307,0.437,0.058,-0.164,0.802,0.562,0.569
1917-02,-1.127,-0.369,-0.363,-0.36,0.063,0.221,0.331
1917-03,0.359,-0.635,-0.018,-0.221,-0.361,0.413,0.396
1917-04,0.085,-0.454,0.017,-0.17,-0.323,0.696,0.519
1917-05,-0.336,-0.141,-0.493,-0.463,-0.4,0.525,0.445
1917-06,0.217,-0.272,-0.833,-0.229,-0.352,0.262,0.536
1917-07,2.041,0.977,0.533,0.603,0.267,0.804,0.638
1917-08,1.109,1.606,1.227,0.861,0.482,0.621,0.704
1917-09,0.003,1.573,1.038,0.644,0.68,0.225,0.823
1917-10,0.944,0.901,1.232,0.984,1.061,0.464,1.202
1917-11,-1.006,0.083,1.086,0.845,0.631,0.311,1.006
1917-12,-1.611,-0.504,0.775,0.498,0.201,0.148,0.602
1918-01,0.579,-1.153,0.187,0.608,0.382,0.27,0.712
1918-02,-0.672,-0.81,-0.455,0.613,0.422,0.079,0.274
1918-03,-1.04,-0.62,-0.753,0.388,0.176,0.095,-0.138
1918-04,1.488,0.257,-0.679,0.219,0.578,0.503,0.146
1918-05,0.495,0.689,-0.071,-0.065,0.737,0.409,0.217
1918-06,-0.787,0.628,0.039,-0.323,0.551,0.133,0.105
1918-07,0.912,0.167,0.224,-0.557,0.202,0.354,0.276
1918-08,-1.19,-0.674,-0.061,-0.668,-0.456,0.261,-0.004
1918-09,2.287,1.779,1.73,1.372,0.743,1.01,0.908
1918-10,-0.389,0.926,0.802,0.82,0.228,0.844,0.798
1918-11,-0.006,1.296,0.648,0.853,0.464,0.929,0.652
1918-12,0.376,-0.281,1.05,1.159,0.904,1.042,0.657
1919-01,1.581,0.927,1.233,1.091,1.084,0.864,0.891
1919-02,1.648,1.692,1.942,1.387,1.484,0.909,1.168
1919-03,0.748,2.074,1.031,1.73,1.719,1.087,1.195
1919-04,1.104,1.912,1.771,1.818,1.585,1.164,1.375
1919-05,-2.038,0.193,1.345,1.74,1.164,1.008,1.261
1919-06,-0.369,-0.55,1.259,0.586,1.306,1.171,1.266
1919-07,1.228,-0.448,1.006,1.269,1.358,1.217,1.068
1919-08,0.191,0.361,0.333,1.405,1.716,1.286,0.917
1919-09,-0.927,0.09,-0.367,0.946,0.513,1.225,0.8
1919-10,-1.443,-1.154,-1.263,-0.141,0.292,0.62,0.307
1919-11,-0.669,-1.728,-0.968,-0.785,0.128,0.443,0.342
1919-12,1.606,-0.216,-0.135,-0.439,0.59,1.001,0.89
1920-01,0.139,0.613,-0.517,-0.743,0.13,0.81,0.742
1920-02,-1.761,0.514,-0.941,-0.606,-0.514,0.855,0.641
1920-03,-0.316,-0.976,-0.725,-0.527,-0.746,-0.019,0.688
1920-04,1.504,0.26,0.541,-0.382,-0.572,0.496,0.706
1920-05,-0.711,0.352,0.533,-0.655,-0.376,0.336,0.548
1920-06,-0.333,0.231,-0.588,-0.544,-0.399,0.177,0.647
1920-07,1.718,0.309,0.35,0.578,-0.229,0.215,0.791
1920-08,-0.996,0.16,0.288,0.499,-0.57,-0.294,0.848
1920-09,0.236,0.47,0.435,-0.133,-0.273,-0.395,0.145
1920-10,-1.178,-1.004,-0.639,-0.538,-0.23,-0.834,0.025
1920-11,-2.565,-1.498,-1.0,-0.715,-0.535,-0.932,-0.273
1920-12,-0.139,-2.242,-0.951,-0.723,-1.204,-0.929,-0.36
1921-01,0.123,-1.323,-1.645,-1.221,-1.069,-1.125,-0.577
1921-02,-2.126,-0.809,-1.731,-1.338,-1.052,-1.425,-0.99
1921-03,-0.904,-1.407,-2.382,-1.385,-1.124,-1.376,-1.19
1921-04,-0.214,-1.869,-2.099,-2.223,-1.675,-1.216,-1.45
1921-05,-0.69,-1.094,-1.55,-2.133,-1.58,-1.149,-1.343
1921-06,-1.751,-1.865,-2.828,-3.113,-1.98,-2.037,-1.668
1921-07,-2.738,-2.985,-3.878,-3.739,-3.092,-2.269,-2.18
1921-08,-0.645,-2.647,-3.016,-3.37,-3.272,-2.163,-2.516
1921-09,-0.488,-2.063,-2.896,-3.627,-3.931,-2.256,-2.508
1921-10,-0.792,-1.159,-2.712,-3.446,-3.853,-2.739,-2.326
1921-11,-0.613,-1.168,-2.607,-2.886,-3.393,-2.803,-2.317
1921-12,-0.688,-1.482,-2.35,-3.003,-3.701,-3.065,-2.943
1922-01,0.457,-0.645,-1.354,-2.575,-3.162,-3.303,-2.547
1922-02,0.024,-0.23,-1.115,-2.339,-2.665,-3.151,-2.269
1922-03,-0.023,0.091,-0.972,-1.803,-2.387,-3.324,-2.181
1922-04,0.569,0.17,-0.406,-1.111,-2.085,-3.112,-2.445
1922-05,-0.384,-0.064,-0.332,-1.044,-1.903,-2.579,-2.419
